cpu_name,num_sockets,cores,price,cpu_mark,cpu_value,thread_mark,thread_value,tdp,power_perf,test_date,socket,category
Intel Pentium E2140 @ 1.60GHz,1,2,40.00,539,13.48,599,14.97,65,8.30,Nov 2008,"LGA775, PLGA775",Desktop
Intel Pentium E2160 @ 1.80GHz,1,2,20.00,643,32.15,680,33.99,65,9.89,Dec 2008,LGA775,Desktop
Intel Pentium E2180 @ 2.00GHz,1,2,19.50,683,35.05,736,37.73,65,10.51,Nov 2008,LGA775,Desktop
Intel Pentium E2200 @ 2.20GHz,1,2,25.00,730,29.18,819,32.74,65,11.22,Jan 2009,LGA775,Desktop
Intel Pentium E2210 @ 2.20GHz,1,2,,702,,946,,65,10.81,Sep 2009,LGA775,Desktop
Intel Pentium E2220 @ 2.40GHz,1,2,19.99,842,42.11,915,45.76,65,12.95,Jan 2009,LGA775,Desktop
Intel Pentium E5200 @ 2.50GHz,1,2,40.00,931,23.27,"1,002",25.05,65,14.32,May 2009,LGA775,Desktop
Intel Pentium E5300 @ 2.60GHz,1,2,59.49,901,15.15,"1,013",17.04,65,13.87,Apr 2009,LGA775,Desktop
Intel Pentium E5400 @ 2.70GHz,1,2,84.75,975,11.50,"1,081",12.76,65,15.00,Apr 2009,LGA775,Desktop
Intel Pentium E5500 @ 2.80GHz,1,2,15.99,"1,037",64.86,"1,133",70.83,65,15.96,Jun 2010,LGA775,Desktop
Intel Pentium E5700 @ 3.00GHz,1,2,14.99,"1,084",72.35,"1,197",79.88,65,16.68,Sep 2010,LGA775,Desktop
Intel Pentium E5800 @ 3.20GHz,1,2,58.00,"1,165",20.08,"1,270",21.90,65,17.92,Jan 2012,LGA775,Desktop
Intel Pentium E6300 @ 2.80GHz,1,2,45.99,"1,032",22.45,"1,143",24.86,65,15.88,Jun 2009,LGA775,Desktop
Intel Pentium E6500 @ 2.93GHz,1,2,83.60,"1,172",14.02,"1,244",14.88,65,18.03,Nov 2009,LGA775,Desktop
Intel Pentium E6600 @ 3.06GHz,1,2,50.00,"1,121",22.41,"1,192",23.84,65,17.24,Nov 2010,LGA775,Desktop
Intel Pentium E6700 @ 3.20GHz,1,2,13.99,"1,182",84.51,"1,311",93.68,65,18.19,Jul 2010,LGA775,Desktop
Intel Pentium E6800 @ 3.33GHz,1,2,24.95,"1,164",46.66,"1,301",52.14,65,17.91,Oct 2010,LGA775,Desktop
Intel Pentium Extreme Edition 955 @ 3.46GHz,1,2,31.23,469,15.02,515,16.49,130,3.61,Apr 2009,PLGA775,Desktop
Intel Pentium Extreme Edition 965 @ 3.73GHz,1,2,,987,,818,,130,7.59,Mar 2009,PLGA775,Desktop
Intel Pentium G2010 @ 2.80GHz,1,2,22.97,"1,599",69.63,"1,500",65.32,55,29.08,Feb 2013,FCLGA1155,Desktop
Intel Pentium G2020 @ 2.90GHz,1,2,34.99,"1,686",48.18,"1,555",44.43,55,30.65,Jan 2013,FCLGA1155,Desktop
Intel Pentium G2020T @ 2.50GHz,1,2,47.60,"1,430",30.04,"1,298",27.27,35,40.85,Jan 2013,FCLGA1155,Desktop
Intel Pentium G2030 @ 3.00GHz,1,2,59.53,"1,747",29.35,"1,606",26.98,55,31.77,Jul 2013,FCLGA1155,Desktop
Intel Pentium G2030T @ 2.60GHz,1,2,130.50,"1,581",12.12,"1,442",11.05,35,45.18,Jan 2014,LGA1155,Desktop
Intel Pentium G2100T @ 2.60GHz,1,2,,"1,691",,"1,460",,35,48.33,May 2016,LGA1155,Desktop
Intel Pentium G2120 @ 3.10GHz,1,2,52.00,"1,892",36.38,"1,715",32.97,55,34.40,Oct 2012,FCLGA1155,Desktop
Intel Pentium G2120T @ 2.70GHz,1,2,,"1,613",,"1,493",,35,46.09,Mar 2020,FCLGA1155,Desktop
Intel Pentium G2130 @ 3.20GHz,1,2,43.64,"1,926",44.13,"1,748",40.06,55,35.02,Feb 2013,FCLGA1155,Desktop
Intel Pentium G2140 @ 3.30GHz,1,2,45.00,"2,092",46.48,"1,842",40.93,55,38.03,Jan 2014,LGA1155,Desktop
Intel Pentium G3220 @ 3.00GHz,1,2,29.99,"1,894",63.14,"1,702",56.76,54,35.07,Sep 2013,FCLGA1150,Desktop
Intel Pentium G3220T @ 2.60GHz,1,2,40.27,"1,609",39.97,"1,466",36.40,35,45.98,Mar 2014,LGA1150,Desktop
Intel Pentium G3240 @ 3.10GHz,1,2,81.39,"1,933",23.75,"1,742",21.40,53,36.47,May 2014,FCLGA1150,Desktop
Intel Pentium G3240T @ 2.70GHz,1,2,,"1,630",,"1,473",,35,46.58,Aug 2014,LGA1150,Desktop
Intel Pentium G3250 @ 3.20GHz,1,2,61.00,"1,988",32.59,"1,803",29.56,53,37.51,Sep 2014,LGA1150,Desktop
Intel Pentium G3250T @ 2.80GHz,1,2,49.99,"1,809",36.18,"1,594",31.89,35,51.68,Jan 2015,LGA1150,Desktop
Intel Pentium G3258 @ 3.20GHz,1,2,51.36,"2,076",40.42,"1,857",36.16,53,39.17,Jun 2014,FCLGA1150,Desktop
Intel Pentium G3260 @ 3.30GHz,1,2,59.90,"2,092",34.93,"1,868",31.19,53,39.48,May 2015,LGA1150,Desktop
Intel Pentium G3260T @ 2.90GHz,1,2,49.99,"1,837",36.75,"1,609",32.18,35,52.49,Aug 2015,LGA1150,Desktop
Intel Pentium G3320TE @ 2.30GHz,1,2,,"1,570",,"1,312",,35,44.87,Jan 2014,FCLGA1150,Desktop
Intel Pentium G3420 @ 3.20GHz,1,2,100.01,"1,933",19.33,"1,753",17.53,54,35.79,Sep 2013,FCLGA1150,Desktop
Intel Pentium G3420T @ 2.70GHz,1,2,159.99,"1,912",11.95,"1,570",9.81,35,54.61,Sep 2014,LGA1150,Desktop
Intel Pentium G3430 @ 3.30GHz,1,2,92.10,"2,127",23.09,"1,912",20.76,54,39.38,Oct 2013,FCLGA1150,Desktop
Intel Pentium G3440 @ 3.30GHz,1,2,51.55,"2,202",42.71,"1,917",37.19,53,41.54,Jul 2014,LGA1150,Desktop
Intel Pentium G3440T @ 2.80GHz,1,2,,"2,107",,"1,615",,35,60.19,Nov 2014,LGA1150,Desktop
Intel Pentium G3450 @ 3.40GHz,1,2,52.05,"2,178",41.84,"1,897",36.45,53,41.09,Jul 2014,FCLGA1150,Desktop
Intel Pentium G3450T @ 2.90GHz,1,2,,"2,016",,"1,135",,35,57.59,Oct 2015,LGA1150,Desktop
Intel Pentium G3460 @ 3.50GHz,1,2,125.00,"2,231",17.85,"1,986",15.89,53,42.10,Sep 2014,LGA1150,Desktop
Intel Pentium G3470 @ 3.60GHz,1,2,314.15,"2,428",7.73,"2,089",6.65,53,45.82,May 2015,LGA1150,Desktop
Intel Pentium G4400 @ 3.30GHz,1,2,72.90,"2,582",35.42,"2,006",27.51,54,47.82,Oct 2015,FCLGA1151,Desktop
Intel Pentium G4400T @ 2.90GHz,1,2,148.02,"2,344",15.84,"1,757",11.87,35,66.98,Oct 2015,FCLGA1151,Desktop
Intel Pentium G4400TE @ 2.40GHz,1,2,64.00,"2,190",34.23,"1,481",23.13,35,62.58,Jun 2018,FCLGA1151,Laptop
Intel Pentium G4500 @ 3.50GHz,1,2,96.90,"2,776",28.64,"2,152",22.21,51,54.42,Oct 2015,FCLGA1151,Desktop
Intel Pentium G4500T @ 3.00GHz,1,2,,"2,399",,"1,865",,35,68.53,Mar 2016,FCLGA1151,Desktop
Intel Pentium G4520 @ 3.60GHz,1,2,285.00,"2,707",9.50,"2,008",7.05,51,53.08,Nov 2015,FCLGA1151,Desktop
Intel Pentium G4560 @ 3.50GHz,1,2,68.57,"3,536",51.57,"2,096",30.56,54,65.48,Jan 2017,FCLGA1151,Desktop
Intel Pentium G4560T @ 2.90GHz,1,2,79.98,"2,974",37.18,"1,708",21.36,35,84.97,Mar 2017,FCLGA1151,Desktop
Intel Pentium G4600 @ 3.60GHz,1,2,89.90,"3,610",40.15,"2,169",24.13,51,70.78,Jan 2017,FCLGA1151,Desktop
Intel Pentium G4600T @ 3.00GHz,1,2,117.99,"3,062",25.95,"1,775",15.04,35,87.49,Apr 2017,FCLGA1151,Desktop
Intel Pentium G4620 @ 3.70GHz,1,2,139.90,"3,754",26.83,"2,249",16.08,51,73.60,Jan 2017,FCLGA1151,Desktop
Intel Pentium G620 @ 2.60GHz,1,2,12.00,"1,212",100.98,"1,181",98.38,65,18.64,May 2011,LGA1155,Desktop
Intel Pentium G620T @ 2.20GHz,1,2,90.10,896,9.95,961,10.66,35,25.61,Jul 2011,LGA1155,Desktop
Intel Pentium G630 @ 2.70GHz,1,2,37.49,"1,336",35.65,"1,246",33.23,65,20.56,Nov 2011,LGA1155,Desktop
Intel Pentium G630T @ 2.30GHz,1,2,84.07,"1,090",12.97,"1,058",12.59,35,31.15,Oct 2011,LGA1155,Desktop
Intel Pentium G640 @ 2.80GHz,1,2,30.00,"1,358",45.28,"1,307",43.55,65,20.90,Jul 2012,LGA1155,Desktop
Intel Pentium G640T @ 2.40GHz,1,2,89.00,"1,139",12.80,"1,102",12.38,35,32.54,Jan 2012,LGA1155,Desktop
Intel Pentium G645 @ 2.90GHz,1,2,70.00,"1,422",20.32,"1,338",19.12,65,21.88,Jan 2012,LGA1155,Desktop
Intel Pentium G645T @ 2.50GHz,1,2,223.84,"1,228",5.48,"1,131",5.05,35,35.08,Jan 2012,LGA1155,Desktop
Intel Pentium G6950 @ 2.80GHz,1,2,37.50,"1,238",33.02,"1,109",29.57,73,16.96,Jan 2010,LGA1156,Desktop
Intel Pentium G6951 @ 2.80GHz,1,2,74.00,"1,383",18.68,"1,173",15.85,73,18.94,Jan 2011,LGA1156,Desktop
Intel Pentium G6960 @ 2.93GHz,1,2,,"1,433",,"1,279",,73,19.64,Feb 2011,LGA1156,Desktop
Intel Pentium G840 @ 2.80GHz,1,2,57.64,"1,253",21.74,"1,271",22.05,65,19.28,Jun 2011,FCLGA1155,Desktop
Intel Pentium G850 @ 2.90GHz,1,2,33.29,"1,435",43.09,"1,349",40.52,65,22.07,May 2011,FCLGA1155,Desktop
Intel Pentium G860 @ 3.00GHz,1,2,70.00,"1,459",20.84,"1,393",19.90,65,22.45,Nov 2011,FCLGA1155,Desktop
Intel Pentium G870 @ 3.10GHz,1,2,77.00,"1,537",19.96,"1,465",19.03,65,23.64,Sep 2012,FCLGA1155,Desktop
Intel Pentium GOLD 6500Y @ 1.10GHz,1,2,,"3,016",,"1,758",,5,603.29,Oct 2021,Unknown,Mobile/Embedded
Intel Pentium Gold 7505 @ 2.00GHz,1,2,,"5,188",,"2,258",,15,345.89,Jan 2021,FCBGA1449,Laptop
Intel Pentium Gold 8505,1,5,,"9,292",,"3,230",,15,619.48,Mar 2022,BGA1700,"Laptop, Mobile/Embedded"
Intel Pentium Gold G5400 @ 3.70GHz,1,2,82.88,"3,736",45.07,"2,197",26.51,54,69.18,Apr 2018,FCLGA1151-2,Desktop
Intel Pentium Gold G5400T @ 3.10GHz,1,2,59.95,"3,173",52.92,"1,814",30.26,35,90.65,Oct 2018,FCLGA1151-2,Server
Intel Pentium Gold G5420 @ 3.80GHz,1,2,79.90,"3,738",46.78,"2,250",28.16,54,69.21,Jun 2019,FCLGA1151-2,Desktop
Intel Pentium Gold G5420T @ 3.20GHz,1,2,64.00,"3,408",53.25,"1,944",30.38,35,97.37,Oct 2019,FCLGA1151-2,Desktop
Intel Pentium Gold G5500 @ 3.80GHz,1,2,99.00,"3,823",38.62,"2,247",22.70,54,70.80,May 2018,FCLGA1151-2,Desktop
Intel Pentium Gold G5500T @ 3.20GHz,1,2,75.00,"3,311",44.14,"1,951",26.01,35,94.60,May 2018,FCLGA1151-2,Desktop
Intel Pentium Gold G5600 @ 3.90GHz,1,2,318.00,"3,825",12.03,"2,276",7.16,54,70.83,May 2018,FCLGA1151-2,Desktop
Intel Pentium Gold G5600F @ 3.90GHz,1,2,29.99,"4,124",137.53,"2,255",75.18,54,76.38,Oct 2019,FCLGA1151-2,Desktop
Intel Pentium Gold G5600T @ 3.30GHz,1,2,,"3,601",,"2,025",,35,102.87,Feb 2022,FCLGA1151,Desktop
Intel Pentium Gold G5620 @ 4.00GHz,1,2,120.00,"4,272",35.60,"2,461",20.51,54,79.12,Dec 2019,FCLGA1151-2,Desktop
Intel Pentium Gold G6400 @ 4.00GHz,1,2,73.66,"4,122",55.97,"2,467",33.50,58,71.08,Jul 2020,FCLGA1200,Desktop
Intel Pentium Gold G6400E @ 3.80GHz,1,2,79.00,"3,908",49.46,"2,384",30.18,58,67.37,Jan 2024,FCLGA1200,Mobile/Embedded
Intel Pentium Gold G6400T @ 3.40GHz,1,2,64.00,"3,541",55.33,"2,101",32.82,35,101.18,Apr 2021,FCLGA1200,Desktop
Intel Pentium Gold G6405 @ 4.10GHz,1,2,71.12,"4,244",59.67,"2,512",35.32,58,73.17,Jun 2021,FCLGA1200,Desktop
Intel Pentium Gold G6405T @ 3.50GHz,1,2,64.00,"3,341",52.20,"1,936",30.25,35,95.46,Jun 2021,FCLGA1200,Desktop
Intel Pentium Gold G6500 @ 4.10GHz,1,2,70.98,"4,140",58.32,"2,488",35.05,58,71.37,Oct 2020,FCLGA1200,Desktop
Intel Pentium Gold G6500T @ 3.50GHz,1,2,75.00,"3,874",51.65,"2,238",29.84,35,110.68,Mar 2021,FCLGA1200,Desktop
Intel Pentium Gold G6505 @ 4.20GHz,1,2,75.00,"4,371",58.28,"2,649",35.33,58,75.36,Aug 2021,FCLGA1200,Desktop
Intel Pentium Gold G6505T @ 3.60GHz,1,2,90.00,"3,698",41.08,"2,271",25.24,35,105.65,Dec 2022,FCLGA1200,Desktop
Intel Pentium Gold G6600 @ 4.20GHz,1,2,239.90,"4,273",17.81,"2,507",10.45,58,73.66,Mar 2021,FCLGA1200,Desktop
Intel Pentium Gold G6605 @ 4.30GHz,1,2,179.52,"4,509",25.12,"2,619",14.59,58,77.74,Jul 2021,FCLGA1200,Desktop
Intel Pentium Gold G7400,1,2,107.62,"6,735",62.58,"3,000",27.88,46,146.40,Feb 2022,"LGA1700,BGA1700",Desktop
Intel Pentium Gold G7400T,1,2,64.00,"5,737",89.65,"2,549",39.84,35,163.92,Jun 2022,Unknown,Desktop
Intel Pentium III 1400 @ 1400MHz,1,1,,193,,272,,31.2,6.19,Aug 2009,Socket 370,Desktop
Intel Pentium III 1400S @ 1400MHz,1,1,,194,,278,,32.2,6.04,Jul 2009,Socket 370,Desktop
Intel Pentium III Mobile 1066MHz,1,1,,160,,210,,,,Mar 2009,Unknown,Laptop
Intel Pentium III Mobile 1133MHz,1,1,,164,,218,,,,Mar 2009,Unknown,Laptop
Intel Pentium III Mobile 1200MHz,1,1,,156,,216,,,,Feb 2009,Unknown,Laptop
Intel Pentium III Mobile 800MHz,1,1,79.00,119,1.51,155,1.96,,,Apr 2009,Unknown,Laptop
Intel Pentium III Mobile 866MHz,1,1,10.00,99,9.89,132,13.16,,,Apr 2009,Unknown,Laptop
Intel Pentium J2850 @ 2.41GHz,1,4,,"1,016",,646,,10,101.56,May 2014,FCBGA1170,Desktop
Intel Pentium J2900 @ 2.41GHz,1,4,,"1,249",,733,,10,124.89,Feb 2014,FCBGA1170,Desktop
Intel Pentium J3710 @ 1.60GHz,1,4,,"1,455",,709,,6.5,223.80,May 2016,Unknown,Desktop
Intel Pentium J4205 @ 1.50GHz,1,4,,"2,404",,915,,10,240.36,Oct 2016,FCBGA1296,Desktop
Intel Pentium J6426 @ 2.00GHz,1,4,80.00,"4,180",52.25,"1,565",19.56,10,418.01,Feb 2022,FCBGA1493,Mobile/Embedded
Intel Pentium M 1.10GHz,1,1,,184,,218,,,,Mar 2009,Unknown,Laptop
Intel Pentium M 1.20GHz,1,1,,199,,262,,,,Dec 2008,Unknown,Laptop
Intel Pentium M 1.30GHz,1,1,,196,,250,,22,8.91,Feb 2009,"H-PBGA479, PPG",Laptop
Intel Pentium M 1.40GHz,1,1,,225,,264,,22,10.21,Dec 2008,"H-PBGA479, PPG",Laptop
Intel Pentium M 1.50GHz,1,1,,240,,323,,24.5,9.80,Feb 2009,"H-PBGA479, PPG",Laptop
Intel Pentium M 1.60GHz,1,1,,194,,427,,24.5,7.93,Nov 2008,"H-PBGA479, PPG",Laptop
Intel Pentium M 1.70GHz,1,1,,239,,318,,24.5,9.77,Dec 2008,"H-PBGA479, PPG",Laptop
Intel Pentium M 1.73GHz,1,1,,205,,494,,27,7.58,Jan 2009,"H-PBGA479, PPGA4",Laptop
Intel Pentium M 1.80GHz,1,1,,280,,389,,21,13.36,Dec 2008,"H-PBGA479, PPGA4",Laptop
Intel Pentium M 1.86GHz,1,1,,222,,499,,27,8.21,Feb 2009,"H-PBGA479, PPGA4",Laptop
Intel Pentium M 1000MHz,1,1,,156,,222,,7,22.22,Mar 2009,Unknown,Laptop
Intel Pentium M 1200MHz,1,1,,155,,166,,12,12.88,Apr 2009,Unknown,Laptop
Intel Pentium M 1300MHz,1,1,,197,,271,,22,8.98,Feb 2009,"H-PBGA479, PPGA4",Laptop
Intel Pentium M 1400MHz,1,1,,208,,282,,22,9.46,Feb 2009,"H-PBGA479, PPGA4",Laptop
Intel Pentium M 1500MHz,1,1,,188,,251,,24.5,7.65,Feb 2009,"H-PBGA479, PPGA4",Laptop
Intel Pentium M 1600MHz,1,1,,193,,313,,24.5,7.86,Feb 2009,"H-PBGA479, PPGA4",Laptop
Intel Pentium M 1700MHz,1,1,,237,,361,,24.5,9.69,Mar 2009,"H-PBGA479, PPGA4",Laptop
Intel Pentium M 2.00GHz,1,1,,270,,363,,21,12.87,Feb 2009,"H-PBGA479, PPGA4",Laptop
Intel Pentium M 2.10GHz,1,1,,292,,353,,21,13.89,Feb 2009,"H-PBGA479, PPGA4",Laptop
Intel Pentium M 2.13GHz,1,1,,234,,472,,27,8.67,Feb 2009,"H-PBGA479, PPGA4",Laptop
Intel Pentium M 2.26GHz,1,1,,227,,508,,27,8.41,Mar 2009,"H-PBGA479, PPGA4",Laptop
Intel Pentium M 900MHz,1,1,,141,,200,,7,20.19,May 2009,Unknown,Laptop
Intel Pentium N3510 @ 1.99GHz,1,4,,878,,534,,7.5,117.10,Dec 2013,FCBGA1170,Laptop
Intel Pentium N3520 @ 2.16GHz,1,4,,"1,145",,663,,7.5,152.70,Jan 2014,FCBGA1170,Laptop
Intel Pentium N3530 @ 2.16GHz,1,4,,"1,189",,699,,7.5,158.53,Jun 2014,FCBGA1170,Laptop
Intel Pentium N3540 @ 2.16GHz,1,4,250.87,"1,200",4.78,707,2.82,7.5,160.04,Oct 2014,FCBGA1170,Laptop
Intel Pentium N3700 @ 1.60GHz,1,4,444.78,"1,252",2.82,632,1.42,6,208.69,Apr 2015,FCBGA1170,Laptop
Intel Pentium N3710 @ 1.60GHz,1,4,,"1,391",,687,,6,231.78,Mar 2016,FCBGA1170,Laptop
Intel Pentium N4200 @ 1.10GHz,1,4,228.71,"2,170",9.49,858,3.75,6,361.70,Nov 2016,FCBGA1296,Laptop
Intel Pentium N6415 @ 1.20GHz,1,4,80.00,"3,532",44.15,"1,539",19.23,6.5,543.40,Apr 2021,FCBGA1493,Mobile/Embedded
Intel Pentium P6000 @ 1.87GHz,1,2,,810,,735,,35,23.14,Jun 2010,PGA988,Laptop
Intel Pentium P6100 @ 2.00GHz,1,2,18.44,880,47.74,831,45.09,35,25.15,Sep 2010,PGA988,Laptop
Intel Pentium P6200 @ 2.13GHz,1,2,24.95,908,36.41,857,34.34,35,25.95,Dec 2010,PGA988,Laptop
Intel Pentium P6300 @ 2.27GHz,1,2,,834,,772,,35,23.83,May 2011,PGA988,Laptop
Intel Pentium Silver J5005 @ 1.50GHz,1,4,521.99,"3,101",5.94,"1,206",2.31,10,310.12,Dec 2017,FCBGA1090,Desktop
Intel Pentium Silver J5040 @ 2.00GHz,1,4,,"3,254",,"1,348",,10,325.41,Jan 2020,FCBGA1090,Desktop
Intel Pentium Silver N5000 @ 1.10GHz,1,4,161.00,"2,613",16.23,"1,135",7.05,6,435.52,Mar 2018,FCBGA1090,Laptop
Intel Pentium Silver N5020 @ 1.10GHz,1,4,,"3,404",,"1,307",,6,567.30,Nov 2021,FCBGA1090,Laptop
Intel Pentium Silver N5030 @ 1.10GHz,1,4,,"2,582",,"1,240",,6,430.39,Feb 2020,FCBGA1090,Laptop
Intel Pentium Silver N6000 @ 1.10GHz,1,4,,"3,059",,"1,411",,6,509.91,Mar 2021,FCBGA1338,Mobile/Embedded
Intel Pentium Silver N6005 @ 2.00GHz,1,4,,"5,367",,"1,769",,10,536.73,Oct 2021,FCBGA1338,"Laptop, Mobile/Embedded"
Intel Pentium SU2700 @ 1.30GHz,1,1,,228,,480,,10,22.84,Aug 2009,Unknown,Laptop
Intel Pentium SU4100 @ 1.30GHz,1,2,,492,,524,,10,49.17,Sep 2009,BGA956,Laptop
Intel Pentium T2060 @ 1.60GHz,1,2,,330,,490,,31,10.64,Dec 2008,PGA478,Laptop
Intel Pentium T2080 @ 1.73GHz,1,2,149.95,341,2.27,528,3.52,31,10.99,Dec 2008,PGA478,Laptop
Intel Pentium T2130 @ 1.86GHz,1,2,,382,,583,,31,12.33,Feb 2009,PGA478,Laptop
Intel Pentium T2310 @ 1.46GHz,1,2,,531,,559,,35,15.16,Dec 2008,PPGA478,Laptop
Intel Pentium T2330 @ 1.60GHz,1,2,89.95,538,5.98,572,6.36,35,15.37,Feb 2009,PPGA478,Laptop
Intel Pentium T2370 @ 1.73GHz,1,2,25.00,558,22.31,594,23.75,35,15.94,Dec 2008,PPGA478,Laptop
Intel Pentium T2390 @ 1.86GHz,1,2,,568,,651,,35,16.22,Feb 2009,PPGA478,Laptop
Intel Pentium T2410 @ 2.00GHz,1,2,,566,,712,,,,Mar 2009,Unknown,Unknown
Intel Pentium T3200 @ 2.00GHz,1,2,12.00,631,52.58,711,59.25,35,18.03,Feb 2009,PPGA478,Laptop
Intel Pentium T3400 @ 2.16GHz,1,2,79.95,653,8.17,732,9.15,35,18.66,Feb 2009,PPGA478,Laptop
Intel Pentium T4200 @ 2.00GHz,1,2,98.95,712,7.19,778,7.86,35,20.34,Mar 2009,PGA478,Laptop
Intel Pentium T4300 @ 2.10GHz,1,2,98.95,757,7.65,811,8.20,35,21.62,Aug 2009,PGA478,Laptop
Intel Pentium T4400 @ 2.20GHz,1,2,109.95,769,7.00,842,7.66,35,21.98,Dec 2011,PGA478,Laptop
Intel Pentium T4500 @ 2.30GHz,1,2,29.95,824,27.51,904,30.19,35,23.54,Feb 2010,PGA478,Laptop
Intel Pentium U5400 @ 1.20GHz,1,2,,552,,501,,18,30.67,Aug 2010,BGA1288,Laptop
Intel Pentium U5600 @ 1.33GHz,1,2,,624,,588,,18,34.68,Feb 2011,BGA1288,Laptop
Intel T1400 @ 1.73GHz,1,2,15.00,548,36.56,648,43.23,,,Mar 2009,Unknown,Unknown
Intel T1500 @ 1.86GHz,1,2,,548,,661,,,,May 2009,Unknown,Unknown
Intel T2050 @ 2.00GHz,1,2,,516,,611,,31,16.64,Dec 2012,PPGA478,Unknown
Intel U300,1,5,193.00,"8,299",43.00,"3,037",15.74,15,553.26,Jul 2023,FCBGA1744,Laptop
Intel U300E,1,5,196.00,"9,478",48.36,"3,546",18.09,15,631.86,Jan 2024,FCBGA1744,Mobile/Embedded
Intel U4100 @ 1.30GHz,1,2,,610,,554,,,,Nov 2023,Unknown,Unknown
Intel Xeon 2.00GHz,1,1,,152,,259,,,,Feb 2009,Unknown,Server
Intel XEON 2.20GHz,1,1,,164,,351,,,,May 2009,Unknown,Server
Intel Xeon 2.40GHz,1,1,9.10,180,19.73,387,42.52,,,Mar 2009,Unknown,Server
Intel Xeon 2.80GHz,1,1,,260,,384,,103,2.52,Nov 2008,PPGA604,Server
Intel Xeon 3.00GHz,1,1,,425,,607,,103,4.12,Feb 2009,PPGA604,Server
[Dual CPU] Intel Xeon 3.06GHz,2,1,,533,,600,,,,Feb 2009,Unknown,Server
Intel Xeon 3.20GHz,1,1,,478,,696,,103,4.64,Feb 2009,PPGA604,Server
[Dual CPU] Intel Xeon 3.20GHz,2,1,,786,,673,,103,,Feb 2009,PPGA604,Server
Intel Xeon 3.40GHz,1,1,,375,,519,,103,3.64,Nov 2008,PPGA604,Server
[Dual CPU] Intel Xeon 3.40GHz,2,1,,843,,723,,103,,Nov 2008,PPGA604,Server
Intel Xeon 3.60GHz,1,1,851.00,403,0.47,643,0.76,110,3.67,Mar 2009,PPGA604,Server
Intel Xeon 3.73GHz,1,2,,901,,734,,,,May 2009,Unknown,Server
[Dual CPU] Intel Xeon 3.73GHz,2,2,,"1,511",,776,,,,May 2009,Unknown,Server
Intel Xeon 3.80GHz,1,1,851.00,393,0.46,594,0.70,110,3.57,Apr 2009,PPGA604,Server
Intel Xeon 3040 @ 1.86GHz,1,2,25.04,790,31.53,621,24.81,65,12.15,Nov 2009,LGA775,Server
Intel Xeon 3050 @ 2.13GHz,1,2,157.95,818,5.18,711,4.50,65,12.59,Feb 2009,LGA775,Server
Intel Xeon 3060 @ 2.40GHz,1,2,22.99,983,42.74,957,41.61,65,15.12,Jul 2009,LGA775,Server
Intel Xeon 3065 @ 2.33GHz,1,2,20.90,867,41.49,836,40.00,65,13.34,May 2009,LGA775,Server
Intel Xeon 3070 @ 2.66GHz,1,2,28.65,"1,025",35.78,"1,024",35.74,65,15.77,May 2010,LGA775,Server
Intel Xeon 3075 @ 2.66GHz,1,2,349.95,"1,096",3.13,"1,096",3.13,,,Feb 2011,Unknown,Server
Intel Xeon 3085 @ 3.00GHz,1,2,,"1,070",,"1,124",,65,16.46,Nov 2015,LGA775,Server
Intel Xeon 5110 @ 1.60GHz,1,2,35.00,405,11.57,423,12.09,65,6.23,Mar 2009,LGA771,Server
[Dual CPU] Intel Xeon 5110 @ 1.60GHz,2,2,70.00,"1,373",19.61,652,,65,,Mar 2009,LGA771,Server
Intel Xeon 5120 @ 1.86GHz,1,2,297.89,763,2.56,748,2.51,65,11.73,Mar 2009,LGA771,Server
[Dual CPU] Intel Xeon 5120 @ 1.86GHz,2,2,595.78,"1,486",2.49,770,,65,,Mar 2009,LGA771,Server
Intel Xeon 5130 @ 2.00GHz,1,2,48.99,795,16.22,796,16.24,65,12.23,Feb 2009,LGA771,Server
[Dual CPU] Intel Xeon 5130 @ 2.00GHz,2,2,97.98,"1,660",16.95,818,,65,,Feb 2009,LGA771,Server
Intel Xeon 5133 @ 2.20GHz,1,2,,887,,838,,40,22.18,Nov 2013,LGA771,Server
Intel Xeon 5140 @ 2.33GHz,1,2,36.99,857,23.16,870,23.51,65,13.18,Mar 2009,LGA771,Server
[Dual CPU] Intel Xeon 5140 @ 2.33GHz,2,2,73.98,"1,786",24.14,921,,65,,Mar 2009,LGA771,Server
Intel Xeon 5148 @ 2.33GHz,1,2,20.00,912,45.62,868,43.39,40,22.81,Jan 2010,LGA771,Server
Intel Xeon 5150 @ 2.66GHz,1,2,30.99,924,29.80,"1,023",33.02,65,14.21,Feb 2009,LGA771,Server
[Dual CPU] Intel Xeon 5150 @ 2.66GHz,2,2,61.98,"2,043",32.97,"1,065",,65,,Feb 2009,LGA771,Server
Intel Xeon 5160 @ 3.00GHz,1,2,43.50,963,22.14,"1,134",26.08,80,12.04,Feb 2009,LGA771,Server
[Dual CPU] Intel Xeon 5160 @ 3.00GHz,2,2,87.00,"2,361",27.14,"1,198",,80,,Feb 2009,LGA771,Server
Intel Xeon 6740E,1,96,,"76,167",,"1,997",,,,Sep 2024,Unknown,Unknown
Intel Xeon @ 2.00GHz,1,6,,"7,363",,939,,,,Jun 2019,Unknown,Unknown
Intel Xeon @ 2.20GHz,1,1,,"1,324",,"1,383",,61,21.70,Mar 2018,PPGA603,Server
